Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Channel,Quantity,Unit_Price,Discount_Percent,Sales_Amount,Cost_Amount,Profit,Payment_Method,Order_Status
ORD023022,2024-04-18,CUST00347,PROD0066,R022,Online,1,6135.56,15.91,5159.39,4788.78,370.61,UPI,Completed
ORD023023,2025-03-25,CUST00731,PROD0039,R007,Store,3,759.95,0.0,2279.85,1736.43,543.42,Net Banking,Completed
ORD023024,2025-06-06,CUST03735,PROD0106,R024,Online,5,4279.13,4.55,20422.15,13428.4,6993.75,UPI,Pending
ORD023025,2024-04-04,CUST04693,PROD0103,R009,Online,4,7340.57,1.47,28930.65,21633.64,7297.01,Credit Card,Pending
ORD023026,2024-05-11,CUST04423,PROD0135,R010,Marketplace,4,11613.45,5.67,43819.87,35194.56,8625.31,UPI,Completed
ORD023027,2025-08-27,CUST05461,PROD0095,R002,Online,2,2134.17,4.59,4072.42,3357.02,715.4,Credit Card,Completed
ORD023028,2025-07-19,CUST05549,PROD0018,R007,Marketplace,1,12486.26,14.04,10733.19,10343.69,389.5,Net Banking,Completed
ORD023029,2024-08-29,CUST01399,PROD0001,R021,Online,1,12001.3,0.7,11917.29,8193.95,3723.34,Debit Card,Completed
ORD023030,2025-01-11,CUST03796,PROD0065,R022,Store,1,4366.12,1.6,4296.26,3403.9,892.36,Cash,Completed
ORD023031,2024-07-13,CUST03068,PROD0082,R001,Online,2,2212.72,14.07,3802.78,3717.42,85.36,UPI,Pending
ORD023032,2024-09-14,CUST03448,PROD0166,R011,Online,3,6336.84,10.19,17073.35,14190.06,2883.29,Credit Card,Completed
ORD023033,2026-05-17,CUST00032,PROD0067,R007,Store,6,4228.87,11.7,22404.55,15284.4,7120.15,UPI,Completed
ORD023034,2026-04-25,CUST03510,PROD0018,R010,Marketplace,3,12486.26,8.29,34353.45,31031.07,3322.38,UPI,Completed
ORD023035,2024-10-30,CUST02112,PROD0150,R008,Online,5,1301.37,17.24,5385.07,5073.9,311.17,UPI,Completed
ORD023036,2025-05-15,CUST04806,PROD0136,R023,Online,1,14567.99,19.14,11779.68,11854.01,-74.33,Credit Card,Cancelled
ORD023037,2025-08-02,CUST03829,PROD0038,R015,Online,4,5926.22,7.76,21865.38,19781.84,2083.54,UPI,Completed
ORD023038,2026-03-22,CUST00594,PROD0074,R010,Online,1,2745.78,14.82,2338.86,2213.61,125.25,UPI,Completed
ORD023039,2024-07-08,CUST01010,PROD0131,R020,Online,1,8773.69,13.47,7591.87,6284.21,1307.66,Debit Card,Completed
ORD023040,2025-10-01,CUST00886,PROD0017,R014,Online,6,9986.93,8.24,54984.04,49444.02,5540.02,UPI,Completed
ORD023041,2026-05-11,CUST00578,PROD0007,R025,Online,1,6620.23,7.72,6109.15,4508.15,1601.0,Credit Card,Completed
ORD023042,2024-12-04,CUST02926,PROD0105,R022,Store,1,10597.29,7.81,9769.64,6539.86,3229.78,Credit Card,Pending
ORD023043,2024-01-19,CUST04031,PROD0139,R017,Online,4,1777.94,0.0,7111.76,4347.24,2764.52,Net Banking,Completed
ORD023044,2025-11-14,CUST03028,PROD0048,R008,Online,2,4193.34,5.5,7925.41,6711.4,1214.01,Credit Card,Completed
ORD023045,2025-02-18,CUST02684,PROD0019,R020,Online,1,9684.46,5.09,9191.52,5791.27,3400.25,UPI,Completed
ORD023046,2024-03-02,CUST01194,PROD0157,R020,Online,2,14323.08,6.4,26812.81,21975.6,4837.21,UPI,Completed
ORD023047,2026-06-29,CUST02936,PROD0156,R008,Online,4,891.52,10.97,3174.88,3014.88,160.0,UPI,Completed
ORD023048,2024-03-07,CUST05990,PROD0156,R004,Marketplace,2,891.52,6.36,1669.64,1507.44,162.2,Cash,Completed
ORD023049,2025-12-23,CUST01480,PROD0036,R010,Store,3,15593.56,29.59,32938.28,31518.66,1419.62,UPI,Completed
ORD023050,2026-05-03,CUST02650,PROD0152,R011,Store,1,8156.28,3.21,7894.46,5542.06,2352.4,Cash,Pending
ORD023051,2024-06-23,CUST04286,PROD0108,R009,Online,3,12361.97,3.57,35761.94,27947.7,7814.24,UPI,Completed
ORD023052,2026-05-01,CUST04554,PROD0075,R004,Store,4,16358.29,22.06,50998.6,41763.32,9235.28,Credit Card,Completed
ORD023053,2025-01-15,CUST04553,PROD0159,R001,Online,1,2880.2,12.04,2533.42,1726.2,807.22,UPI,Completed
ORD023054,2025-06-02,CUST03719,PROD0121,R009,Store,2,15732.26,0.0,31464.52,21208.3,10256.22,Credit Card,Completed
ORD023055,2026-06-15,CUST05121,PROD0008,R009,Online,2,8891.61,1.52,17512.92,10363.28,7149.64,Net Banking,Completed
ORD023056,2024-08-20,CUST02145,PROD0048,R008,Store,3,4193.34,12.03,11066.64,10067.1,999.54,Credit Card,Completed
ORD023057,2025-12-11,CUST02091,PROD0146,R002,Store,2,2879.6,5.52,5441.29,4456.52,984.77,UPI,Completed
ORD023058,2025-06-17,CUST00881,PROD0040,R020,Store,6,7125.69,12.55,37388.5,26590.38,10798.12,UPI,Completed
ORD023059,2026-01-10,CUST03085,PROD0012,R017,Store,2,332.97,13.21,577.97,448.94,129.03,UPI,Completed
ORD023060,2026-04-04,CUST03042,PROD0052,R018,Online,2,16337.81,4.01,31365.33,23807.98,7557.35,Credit Card,Completed
ORD023061,2024-12-15,CUST03211,PROD0092,R003,Online,3,3069.95,7.49,8520.03,6432.09,2087.94,UPI,Completed
ORD023062,2024-05-04,CUST04591,PROD0179,R016,Marketplace,2,15031.47,16.18,25198.76,22758.06,2440.7,UPI,Completed
ORD023063,2025-08-07,CUST02288,PROD0120,R008,Online,6,6528.62,7.33,36300.43,25994.82,10305.61,UPI,Completed
ORD023064,2025-11-28,CUST04573,PROD0123,R008,Marketplace,1,10275.68,0.15,10260.27,6289.46,3970.81,UPI,Completed
ORD023065,2026-03-05,CUST05616,PROD0123,R015,Store,1,10275.68,7.38,9517.33,6289.46,3227.87,UPI,Completed
ORD023066,2024-02-07,CUST01275,PROD0008,R025,Online,3,8891.61,0.93,26426.75,15544.92,10881.83,UPI,Completed
ORD023067,2024-09-04,CUST02011,PROD0019,R005,Store,1,9684.46,0.98,9589.55,5791.27,3798.28,Credit Card,Completed
ORD023068,2026-06-14,CUST02265,PROD0152,R010,Online,2,8156.28,16.14,13679.71,11084.12,2595.59,Debit Card,Completed
ORD023069,2025-08-10,CUST01647,PROD0158,R006,Online,5,16109.18,4.98,76534.71,55420.8,21113.91,Credit Card,Completed
ORD023070,2024-05-20,CUST02152,PROD0160,R008,Store,1,9056.08,9.86,8163.15,5758.16,2404.99,Credit Card,Completed
ORD023071,2024-04-06,CUST05805,PROD0114,R005,Marketplace,2,5547.1,6.35,10389.72,7885.06,2504.66,UPI,Completed
ORD023072,2025-10-16,CUST05683,PROD0139,R020,Store,1,1777.94,8.12,1633.57,1086.81,546.76,Credit Card,Completed
ORD023073,2025-08-14,CUST05947,PROD0079,R019,Marketplace,4,5573.33,12.67,19468.76,14182.68,5286.08,UPI,Completed
ORD023074,2024-09-12,CUST05698,PROD0130,R010,Store,1,9115.86,11.67,8052.04,5430.37,2621.67,UPI,Completed
ORD023075,2024-12-19,CUST01919,PROD0074,R002,Marketplace,5,2745.78,4.78,13072.66,11068.05,2004.61,Credit Card,Completed
ORD023076,2025-04-19,CUST03470,PROD0028,R008,Online,2,19962.64,4.91,37964.95,23669.78,14295.17,Credit Card,Completed
ORD023077,2026-03-26,CUST03086,PROD0139,R015,Store,6,1777.94,13.19,9260.58,6520.86,2739.72,Cash,Completed
ORD023078,2025-06-10,CUST01774,PROD0124,R005,Marketplace,2,10142.95,10.77,18101.11,13764.3,4336.81,Credit Card,Completed
ORD023079,2026-05-16,CUST02935,PROD0027,R004,Marketplace,1,10298.65,15.7,8681.76,8216.21,465.55,UPI,Completed
ORD023080,2026-03-18,CUST01404,PROD0095,R007,Marketplace,2,2134.17,10.38,3825.29,3357.02,468.27,Credit Card,Pending
ORD023081,2026-03-08,CUST01176,PROD0107,R016,Store,3,8149.76,0.0,24449.28,20646.54,3802.74,Credit Card,Completed
ORD023082,2025-01-02,CUST05410,PROD0072,R023,Online,1,6813.77,14.11,5852.35,5544.67,307.68,UPI,Completed
ORD023083,2025-06-18,CUST05228,PROD0043,R018,Store,1,18076.17,0.87,17918.91,11222.65,6696.26,Debit Card,Completed
ORD023084,2024-09-21,CUST03420,PROD0135,R020,Marketplace,6,11613.45,8.33,63876.3,52791.84,11084.46,UPI,Completed
ORD023085,2025-11-02,CUST04142,PROD0153,R005,Store,5,8234.87,11.02,36636.94,27113.05,9523.89,UPI,Completed
ORD023086,2026-03-13,CUST02509,PROD0017,R014,Online,6,9986.93,16.26,50178.33,49444.02,734.31,Cash,Completed
ORD023087,2024-10-31,CUST01040,PROD0058,R003,Marketplace,5,2824.28,7.36,13082.06,9094.05,3988.01,Credit Card,Completed
ORD023088,2025-08-30,CUST03669,PROD0175,R003,Online,5,8066.73,9.39,36546.32,31025.15,5521.17,UPI,Completed
ORD023089,2025-03-04,CUST05142,PROD0148,R012,Store,3,8761.87,2.81,25546.98,21397.98,4149.0,Credit Card,Completed
ORD023090,2026-02-22,CUST04311,PROD0066,R025,Online,1,6135.56,8.49,5614.65,4788.78,825.87,Credit Card,Completed
ORD023091,2024-10-14,CUST02508,PROD0066,R019,Online,2,6135.56,6.72,11446.5,9577.56,1868.94,UPI,Completed
ORD023092,2026-03-03,CUST00169,PROD0156,R006,Online,6,891.52,3.09,5183.83,4522.32,661.51,Credit Card,Completed
ORD023093,2026-05-11,CUST04630,PROD0142,R006,Store,2,2133.87,8.78,3893.03,3527.26,365.77,UPI,Completed
ORD023094,2024-10-19,CUST04917,PROD0119,R020,Marketplace,2,15636.32,5.49,29555.77,18563.9,10991.87,Debit Card,Cancelled
ORD023095,2024-02-06,CUST02805,PROD0015,R011,Marketplace,1,18083.63,10.4,16202.93,11837.64,4365.29,UPI,Cancelled
ORD023096,2025-11-05,CUST04335,PROD0109,R006,Online,1,8971.66,2.49,8748.27,5176.11,3572.16,Credit Card,Completed
ORD023097,2024-10-27,CUST01854,PROD0122,R016,Store,3,6342.03,15.2,16134.12,14034.81,2099.31,Cash,Completed
ORD023098,2024-05-15,CUST02093,PROD0103,R015,Marketplace,5,7340.57,0.0,36702.85,27042.05,9660.8,Cash,Completed
ORD023099,2025-05-02,CUST04861,PROD0099,R022,Store,1,5204.8,16.14,4364.75,3200.05,1164.7,Net Banking,Pending
ORD023100,2024-08-28,CUST00094,PROD0058,R018,Store,3,2824.28,5.12,8039.03,5456.43,2582.6,Cash,Completed
ORD023101,2024-06-23,CUST05561,PROD0019,R019,Online,1,9684.46,17.94,7947.07,5791.27,2155.8,Net Banking,Completed
ORD023102,2026-03-14,CUST04830,PROD0100,R023,Online,1,4090.74,2.9,3972.11,2775.11,1197.0,UPI,Completed
ORD023103,2025-09-21,CUST00195,PROD0047,R014,Marketplace,1,7182.73,12.28,6300.69,5604.28,696.41,UPI,Pending
ORD023104,2024-12-03,CUST04856,PROD0035,R016,Online,1,717.8,7.78,661.96,553.39,108.57,Cash,Completed
ORD023105,2024-12-24,CUST04608,PROD0134,R025,Marketplace,1,6640.83,8.09,6103.59,4880.75,1222.84,Cash,Cancelled
ORD023106,2026-06-24,CUST00439,PROD0072,R025,Online,1,6813.77,2.02,6676.13,5544.67,1131.46,Debit Card,Completed
ORD023107,2024-09-13,CUST00671,PROD0043,R014,Store,2,18076.17,8.65,33025.16,22445.3,10579.86,Cash,Cancelled
ORD023108,2025-03-27,CUST01462,PROD0152,R010,Online,1,8156.28,25.16,6104.16,5542.06,562.1,Debit Card,Completed
ORD023109,2024-08-05,CUST05795,PROD0099,R021,Store,3,5204.8,6.82,14549.5,9600.15,4949.35,Credit Card,Completed
ORD023110,2024-07-21,CUST04622,PROD0030,R001,Online,4,10355.74,1.46,40818.18,26140.28,14677.9,UPI,Completed
ORD023111,2025-10-16,CUST03222,PROD0171,R002,Online,2,13350.31,0.0,26700.62,19346.5,7354.12,UPI,Completed
ORD023112,2024-09-11,CUST04495,PROD0144,R014,Online,2,2257.47,14.46,3862.08,2750.94,1111.14,Credit Card,Completed
ORD023113,2024-04-05,CUST05847,PROD0021,R013,Online,2,18499.86,0.0,36999.72,21952.52,15047.2,UPI,Pending
ORD023114,2025-12-19,CUST02738,PROD0071,R022,Marketplace,1,10420.29,0.0,10420.29,8290.49,2129.8,UPI,Completed
ORD023115,2024-12-13,CUST04632,PROD0011,R025,Store,2,4711.27,15.07,8002.56,6363.14,1639.42,Net Banking,Completed
ORD023116,2025-08-21,CUST01777,PROD0034,R002,Online,5,15512.32,10.74,69231.48,47142.75,22088.73,Credit Card,Completed
ORD023117,2024-05-10,CUST01450,PROD0123,R001,Online,2,10275.68,13.67,17741.99,12578.92,5163.07,Debit Card,Completed
ORD023118,2025-09-18,CUST03960,PROD0159,R010,Online,2,2880.2,5.02,5471.23,3452.4,2018.83,UPI,Pending
ORD023119,2024-10-14,CUST00945,PROD0155,R017,Store,1,2796.83,16.52,2334.79,1955.61,379.18,Debit Card,Completed
ORD023120,2026-02-05,CUST00737,PROD0045,R020,Online,5,2884.24,1.75,14168.83,9215.25,4953.58,Debit Card,Completed
ORD023121,2025-10-21,CUST01906,PROD0092,R001,Online,1,3069.95,3.91,2949.91,2144.03,805.88,UPI,Completed
ORD023122,2024-02-25,CUST02441,PROD0140,R016,Online,1,16058.37,5.81,15125.38,9554.02,5571.36,Net Banking,Completed
ORD023123,2024-11-29,CUST00482,PROD0165,R024,Online,2,11488.02,0.0,22976.04,18192.56,4783.48,Debit Card,Completed
ORD023124,2025-09-02,CUST05248,PROD0067,R014,Online,3,4228.87,11.39,11241.61,7642.2,3599.41,Credit Card,Completed
ORD023125,2026-05-21,CUST00659,PROD0124,R023,Marketplace,2,10142.95,16.13,17013.78,13764.3,3249.48,UPI,Cancelled
ORD023126,2026-03-20,CUST02930,PROD0173,R001,Online,3,1727.4,6.84,4827.74,4052.82,774.92,Cash,Completed
ORD023127,2026-04-20,CUST01783,PROD0090,R019,Online,3,6354.08,9.06,17335.2,14384.43,2950.77,UPI,Completed
ORD023128,2025-07-25,CUST02581,PROD0056,R017,Marketplace,1,4052.4,15.77,3413.34,3313.82,99.52,UPI,Completed
ORD023129,2024-07-02,CUST05897,PROD0050,R019,Marketplace,1,7609.14,4.01,7304.01,6230.19,1073.82,Credit Card,Completed
ORD023130,2025-11-17,CUST03940,PROD0178,R001,Online,2,4622.91,6.57,8638.37,5966.28,2672.09,Credit Card,Completed
ORD023131,2025-10-25,CUST02109,PROD0033,R024,Marketplace,1,8818.49,4.89,8387.27,6680.7,1706.57,Cash,Completed
ORD023132,2026-03-19,CUST02338,PROD0156,R017,Marketplace,1,891.52,11.71,787.12,753.72,33.4,UPI,Completed
ORD023133,2024-01-04,CUST03180,PROD0086,R009,Online,1,4398.02,2.65,4281.47,3445.13,836.34,Credit Card,Completed
ORD023134,2025-08-10,CUST00417,PROD0147,R011,Marketplace,1,5213.69,11.28,4625.59,3277.01,1348.58,Net Banking,Cancelled
ORD023135,2025-03-10,CUST03159,PROD0108,R014,Online,4,12361.97,20.68,39222.06,37263.6,1958.46,UPI,Cancelled
ORD023136,2025-05-27,CUST01595,PROD0089,R007,Marketplace,4,18354.57,5.6,69306.86,47066.44,22240.42,UPI,Completed
ORD023137,2026-02-20,CUST02375,PROD0118,R016,Online,1,11702.39,13.21,10156.5,8777.01,1379.49,Credit Card,Completed
ORD023138,2025-01-28,CUST03726,PROD0039,R007,Online,5,759.95,5.99,3572.14,2894.05,678.09,Net Banking,Completed
ORD023139,2026-05-14,CUST01077,PROD0138,R022,Online,2,12600.9,4.35,24105.52,16322.0,7783.52,Net Banking,Completed
ORD023140,2024-06-12,CUST02486,PROD0106,R016,Online,2,4279.13,10.14,7690.45,5371.36,2319.09,Credit Card,Completed
ORD023141,2026-03-20,CUST01280,PROD0089,R021,Online,3,18354.57,7.96,50680.64,35299.83,15380.81,Net Banking,Completed
ORD023142,2025-01-12,CUST02644,PROD0134,R006,Marketplace,1,6640.83,3.1,6434.96,4880.75,1554.21,Cash,Completed
ORD023143,2024-02-17,CUST05474,PROD0172,R011,Marketplace,2,13612.05,15.15,23099.65,17009.72,6089.93,Cash,Completed
ORD023144,2025-06-13,CUST03934,PROD0098,R019,Store,2,15512.35,16.73,25834.27,18466.4,7367.87,UPI,Completed
ORD023145,2025-08-23,CUST03372,PROD0102,R013,Online,2,5276.76,12.47,9237.5,6256.26,2981.24,UPI,Completed
ORD023146,2024-11-27,CUST00925,PROD0147,R006,Store,5,5213.69,11.0,23200.92,16385.05,6815.87,Debit Card,Completed
ORD023147,2026-04-07,CUST01159,PROD0162,R018,Marketplace,2,14802.17,2.4,28893.84,17454.42,11439.42,Debit Card,Completed
ORD023148,2024-06-04,CUST04331,PROD0080,R011,Marketplace,2,7106.65,8.74,12971.06,10772.26,2198.8,UPI,Completed
ORD023149,2025-11-23,CUST04142,PROD0085,R005,Online,2,7374.91,0.0,14749.82,12073.06,2676.76,Credit Card,Completed
ORD023150,2025-05-13,CUST04078,PROD0134,R021,Online,1,6640.83,3.35,6418.36,4880.75,1537.61,Credit Card,Completed
ORD023151,2024-01-09,CUST00602,PROD0004,R010,Store,1,15906.36,6.46,14878.81,11389.03,3489.78,UPI,Completed
ORD023152,2024-05-31,CUST04805,PROD0107,R023,Store,3,8149.76,9.23,22192.61,20646.54,1546.07,Credit Card,Completed
ORD023153,2025-10-21,CUST05977,PROD0123,R005,Marketplace,1,10275.68,14.16,8820.64,6289.46,2531.18,Credit Card,Completed
ORD023154,2025-04-18,CUST04702,PROD0039,R019,Online,2,759.95,13.71,1311.52,1157.62,153.9,Net Banking,Completed
ORD023155,2024-01-27,CUST02210,PROD0140,R016,Online,1,16058.37,6.83,14961.58,9554.02,5407.56,UPI,Completed
ORD023156,2025-09-04,CUST03374,PROD0087,R015,Store,1,3396.38,15.3,2876.73,2064.83,811.9,Cash,Completed
ORD023157,2024-07-17,CUST03603,PROD0171,R007,Online,2,13350.31,13.1,23202.84,19346.5,3856.34,Net Banking,Completed
ORD023158,2024-03-23,CUST02539,PROD0051,R010,Store,1,7244.8,15.62,6113.16,5654.46,458.7,UPI,Pending
ORD023159,2024-02-23,CUST04126,PROD0009,R010,Marketplace,1,6992.14,13.26,6064.98,4710.9,1354.08,UPI,Completed
ORD023160,2026-05-03,CUST05206,PROD0166,R001,Online,2,6336.84,4.2,12141.39,9460.04,2681.35,Net Banking,Completed
ORD023161,2025-08-16,CUST02014,PROD0085,R011,Marketplace,2,7374.91,16.77,12276.28,12073.06,203.22,Net Banking,Completed
ORD023162,2024-05-22,CUST05394,PROD0070,R012,Store,4,13770.36,0.6,54750.95,33904.88,20846.07,UPI,Completed
ORD023163,2024-09-09,CUST00983,PROD0128,R014,Online,2,6488.56,4.29,12420.4,7417.48,5002.92,UPI,Completed
ORD023164,2024-04-06,CUST04924,PROD0038,R022,Online,1,5926.22,7.75,5466.94,4945.46,521.48,Credit Card,Completed
ORD023165,2026-05-20,CUST04184,PROD0081,R010,Store,3,255.39,17.2,634.39,494.07,140.32,UPI,Completed
ORD023166,2025-03-10,CUST04908,PROD0098,R021,Marketplace,4,15512.35,7.72,57259.19,36932.8,20326.39,Net Banking,Cancelled
ORD023167,2025-03-28,CUST01132,PROD0105,R020,Online,1,10597.29,6.15,9945.56,6539.86,3405.7,Cash,Completed
ORD023168,2025-07-05,CUST05172,PROD0043,R019,Online,1,18076.17,3.07,17521.23,11222.65,6298.58,UPI,Completed
ORD023169,2024-08-16,CUST01390,PROD0053,R020,Store,4,2085.37,16.44,6970.14,6225.0,745.14,UPI,Completed
ORD023170,2024-07-15,CUST02568,PROD0095,R019,Store,2,2134.17,12.73,3724.98,3357.02,367.96,Credit Card,Completed
ORD023171,2025-04-29,CUST04493,PROD0178,R021,Store,4,4622.91,4.96,17574.45,11932.56,5641.89,Credit Card,Completed
ORD023172,2024-06-19,CUST02986,PROD0030,R001,Marketplace,4,10355.74,0.0,41422.96,26140.28,15282.68,Credit Card,Completed
ORD023173,2026-04-11,CUST01870,PROD0035,R009,Online,3,717.8,3.47,2078.68,1660.17,418.51,Net Banking,Cancelled
ORD023174,2026-06-21,CUST02836,PROD0125,R010,Online,2,12200.98,0.0,24401.96,20202.9,4199.06,UPI,Cancelled
ORD023175,2025-05-28,CUST03808,PROD0027,R016,Store,2,10298.65,9.29,18683.81,16432.42,2251.39,UPI,Completed
ORD023176,2024-10-12,CUST01187,PROD0056,R005,Online,4,4052.4,4.73,15442.89,13255.28,2187.61,UPI,Completed
ORD023177,2025-05-11,CUST04936,PROD0092,R004,Online,3,3069.95,12.93,8019.02,6432.09,1586.93,UPI,Completed
ORD023178,2025-04-03,CUST03906,PROD0133,R011,Online,2,12376.92,0.0,24753.84,14699.44,10054.4,Cash,Cancelled
ORD023179,2025-07-17,CUST05092,PROD0161,R001,Online,2,15765.29,4.26,30187.38,21185.36,9002.02,Credit Card,Completed
ORD023180,2026-05-18,CUST02647,PROD0082,R005,Store,5,2212.72,7.22,10264.81,9293.55,971.26,UPI,Completed
ORD023181,2025-09-06,CUST04290,PROD0108,R025,Online,1,12361.97,0.0,12361.97,9315.9,3046.07,Credit Card,Completed
ORD023182,2024-02-02,CUST05468,PROD0070,R009,Store,1,13770.36,12.67,12025.66,8476.22,3549.44,Cash,Completed
ORD023183,2026-02-15,CUST01733,PROD0158,R006,Online,3,16109.18,4.65,46080.31,33252.48,12827.83,Debit Card,Completed
ORD023184,2025-06-06,CUST00473,PROD0078,R010,Marketplace,3,11816.08,10.18,31839.61,23854.05,7985.56,UPI,Completed
ORD023185,2025-01-14,CUST05462,PROD0053,R012,Store,5,2085.37,0.5,10374.72,7781.25,2593.47,UPI,Completed
ORD023186,2025-08-10,CUST04662,PROD0077,R011,Store,4,1021.47,12.09,3591.9,2421.72,1170.18,UPI,Completed
ORD023187,2026-06-24,CUST01020,PROD0001,R024,Online,2,12001.3,19.96,19211.68,16387.9,2823.78,UPI,Completed
ORD023188,2024-02-23,CUST03052,PROD0149,R004,Marketplace,5,15077.01,4.14,72264.11,46761.1,25503.01,UPI,Completed
ORD023189,2024-11-26,CUST02776,PROD0146,R011,Online,1,2879.6,4.59,2747.43,2228.26,519.17,UPI,Completed
ORD023190,2024-04-06,CUST03098,PROD0102,R016,Online,5,5276.76,13.55,22808.8,15640.65,7168.15,Net Banking,Completed
ORD023191,2025-05-19,CUST02894,PROD0103,R001,Store,3,7340.57,12.73,19218.35,16225.23,2993.12,Credit Card,Pending
ORD023192,2024-05-27,CUST01375,PROD0016,R019,Online,2,5085.97,0.0,10171.94,6341.04,3830.9,Cash,Completed
ORD023193,2025-05-31,CUST00621,PROD0133,R015,Online,1,12376.92,7.25,11479.59,7349.72,4129.87,UPI,Completed
ORD023194,2025-05-09,CUST02478,PROD0080,R003,Marketplace,3,7106.65,3.42,20590.81,16158.39,4432.42,Cash,Completed
ORD023195,2024-10-06,CUST00876,PROD0137,R018,Online,6,2135.82,7.0,11917.88,8417.46,3500.42,UPI,Completed
ORD023196,2025-02-19,CUST02654,PROD0083,R025,Marketplace,3,13634.93,5.58,38622.3,23914.95,14707.35,Net Banking,Completed
ORD023197,2024-10-13,CUST05564,PROD0144,R003,Marketplace,2,2257.47,5.7,4257.59,2750.94,1506.65,Net Banking,Completed
ORD023198,2024-04-15,CUST01672,PROD0033,R020,Online,2,8818.49,7.92,16240.13,13361.4,2878.73,Credit Card,Completed
ORD023199,2025-07-09,CUST04285,PROD0046,R009,Store,3,5767.09,19.73,13887.73,11695.08,2192.65,UPI,Completed
ORD023200,2024-07-24,CUST03133,PROD0092,R008,Store,1,3069.95,6.17,2880.53,2144.03,736.5,Net Banking,Completed
ORD023201,2026-03-02,CUST05890,PROD0134,R019,Online,4,6640.83,4.61,25338.75,19523.0,5815.75,Cash,Completed
ORD023202,2024-04-27,CUST00048,PROD0053,R017,Store,1,2085.37,17.41,1722.31,1556.25,166.06,UPI,Completed
ORD023203,2025-04-24,CUST02805,PROD0062,R011,Online,2,4179.63,8.06,7685.5,5001.86,2683.64,UPI,Completed
ORD023204,2026-02-18,CUST02862,PROD0122,R001,Online,2,6342.03,16.83,10549.33,9356.54,1192.79,Debit Card,Completed
ORD023205,2025-11-20,CUST02877,PROD0063,R024,Marketplace,1,4222.04,6.84,3933.25,2427.87,1505.38,Credit Card,Completed
ORD023206,2026-05-02,CUST05510,PROD0092,R008,Store,1,3069.95,13.52,2654.89,2144.03,510.86,UPI,Completed
ORD023207,2025-01-05,CUST00413,PROD0132,R010,Store,1,3901.55,10.33,3498.52,2875.65,622.87,Credit Card,Completed
ORD023208,2024-08-15,CUST02111,PROD0002,R002,Store,1,6109.4,17.17,5060.42,4465.88,594.54,UPI,Completed
ORD023209,2024-10-07,CUST04830,PROD0104,R023,Marketplace,1,5323.97,8.6,4866.11,3489.39,1376.72,Debit Card,Completed
ORD023210,2025-03-10,CUST00418,PROD0090,R002,Store,1,6354.08,13.77,5479.12,4794.81,684.31,UPI,Completed
ORD023211,2024-04-26,CUST02388,PROD0078,R017,Online,1,11816.08,13.06,10272.9,7951.35,2321.55,Cash,Completed
ORD023212,2025-10-15,CUST03178,PROD0014,R019,Online,1,6922.67,0.66,6876.98,4671.12,2205.86,Debit Card,Completed
ORD023213,2025-08-06,CUST02378,PROD0093,R009,Online,2,13725.41,8.69,25065.34,19482.42,5582.92,UPI,Completed
ORD023214,2025-06-24,CUST05357,PROD0154,R009,Store,6,2368.51,8.35,13024.44,10024.38,3000.06,Net Banking,Pending
ORD023215,2024-01-25,CUST00280,PROD0029,R023,Marketplace,2,13777.49,11.43,24405.45,19042.3,5363.15,Net Banking,Completed
ORD023216,2024-03-27,CUST02898,PROD0096,R003,Store,1,2508.21,14.81,2136.74,1712.44,424.3,Debit Card,Completed
ORD023217,2024-07-05,CUST04483,PROD0036,R008,Store,2,15593.56,0.55,31015.59,21012.44,10003.15,Net Banking,Completed
ORD023218,2025-09-03,CUST05148,PROD0111,R022,Online,5,4589.0,16.7,19113.18,14396.8,4716.38,Net Banking,Cancelled
ORD023219,2024-09-11,CUST02785,PROD0180,R018,Store,1,1990.36,12.33,1744.95,1436.38,308.57,Net Banking,Completed
