Return_ID,Order_ID,Return_Date,Customer_ID,Product_ID,Return_Quantity,Return_Reason,Refund_Amount,Return_Status
RET01416,ORD063952,2025-06-01,CUST03631,PROD0105,1,Wrong Item,10597.29,Approved
RET01417,ORD064742,2024-04-03,CUST00275,PROD0080,1,Late Delivery,7106.65,Approved
RET01418,ORD072016,2025-07-28,CUST03178,PROD0117,1,Wrong Item,2739.8,Approved
RET01419,ORD065237,2024-07-13,CUST03115,PROD0076,1,Damaged,7447.92,Approved
RET01420,ORD039280,2025-06-21,CUST03472,PROD0037,1,Changed Mind,9731.05,Approved
RET01421,ORD021919,2025-03-31,CUST01187,PROD0039,1,Damaged,759.95,Approved
RET01422,ORD034323,2026-05-13,CUST03696,PROD0085,1,Late Delivery,7374.91,Approved
RET01423,ORD038769,2025-07-30,CUST02150,PROD0044,1,Quality Issue,13681.96,Approved
RET01424,ORD053568,2026-05-04,CUST01508,PROD0125,1,Quality Issue,12200.98,Approved
RET01425,ORD001774,2024-12-31,CUST02830,PROD0123,1,Quality Issue,10275.68,Approved
RET01426,ORD005604,2024-07-11,CUST01493,PROD0069,1,Late Delivery,5482.32,Approved
RET01427,ORD064218,2024-03-20,CUST04059,PROD0108,1,Late Delivery,12361.97,Approved
RET01428,ORD018596,2025-07-26,CUST01863,PROD0102,1,Changed Mind,5276.76,Approved
RET01429,ORD030666,2025-07-14,CUST02675,PROD0005,1,Late Delivery,5395.83,Approved
RET01430,ORD023837,2024-06-07,CUST03140,PROD0063,1,Changed Mind,4222.04,Approved
RET01431,ORD014058,2026-06-07,CUST03038,PROD0130,1,Late Delivery,9115.86,Approved
RET01432,ORD056455,2025-09-11,CUST04224,PROD0107,1,Damaged,8149.76,Approved
RET01433,ORD011515,2024-08-28,CUST02665,PROD0123,1,Late Delivery,10275.68,Approved
RET01434,ORD021674,2024-09-30,CUST03427,PROD0151,1,Wrong Item,3808.36,Approved
RET01435,ORD026461,2025-04-26,CUST01270,PROD0014,1,Damaged,6922.67,Approved
RET01436,ORD057622,2024-09-19,CUST00540,PROD0045,2,Quality Issue,5768.48,Approved
RET01437,ORD035430,2025-07-08,CUST02573,PROD0168,1,Quality Issue,7461.76,Rejected
RET01438,ORD062165,2024-08-03,CUST02837,PROD0089,1,Wrong Item,18354.57,Approved
RET01439,ORD027585,2025-06-23,CUST02686,PROD0036,2,Quality Issue,31187.12,Approved
RET01440,ORD042286,2024-08-29,CUST05981,PROD0149,1,Wrong Item,15077.01,Approved
RET01441,ORD045041,2025-07-04,CUST01387,PROD0060,1,Wrong Item,15188.92,Approved
RET01442,ORD057504,2024-06-28,CUST05766,PROD0071,1,Wrong Item,10420.29,Approved
RET01443,ORD049545,2024-01-29,CUST02085,PROD0062,1,Quality Issue,4179.63,Approved
RET01444,ORD023765,2026-02-13,CUST01344,PROD0044,1,Damaged,13681.96,Approved
RET01445,ORD045508,2026-05-30,CUST02862,PROD0048,1,Damaged,4193.34,Rejected
RET01446,ORD051030,2025-03-05,CUST00053,PROD0124,1,Damaged,10142.95,Approved
RET01447,ORD012295,2026-05-13,CUST05188,PROD0145,1,Changed Mind,1029.53,Approved
RET01448,ORD038603,2024-08-01,CUST03608,PROD0035,1,Late Delivery,717.8,Pending
RET01449,ORD007578,2024-03-01,CUST03531,PROD0119,1,Quality Issue,15636.32,Approved
RET01450,ORD000642,2025-10-04,CUST02753,PROD0029,1,Late Delivery,13777.49,Approved
RET01451,ORD057308,2024-03-03,CUST01400,PROD0099,1,Wrong Item,5204.8,Pending
RET01452,ORD056522,2026-03-08,CUST05772,PROD0088,1,Changed Mind,15469.47,Approved
RET01453,ORD028140,2024-02-18,CUST03005,PROD0044,2,Damaged,27363.92,Approved
RET01454,ORD052642,2024-09-01,CUST04079,PROD0006,1,Quality Issue,13675.14,Approved
RET01455,ORD027641,2024-05-12,CUST01469,PROD0073,1,Damaged,8656.25,Approved
RET01456,ORD024668,2025-04-03,CUST00962,PROD0064,1,Damaged,14023.42,Approved
RET01457,ORD047445,2025-09-05,CUST04045,PROD0143,1,Quality Issue,4810.17,Approved
RET01458,ORD056813,2024-12-26,CUST04803,PROD0102,1,Wrong Item,5276.76,Pending
RET01459,ORD010322,2025-02-09,CUST00267,PROD0029,1,Late Delivery,13777.49,Approved
RET01460,ORD058547,2025-05-22,CUST04989,PROD0005,1,Wrong Item,5395.83,Approved
RET01461,ORD015973,2025-03-14,CUST02042,PROD0157,1,Damaged,14323.08,Approved
RET01462,ORD015877,2026-05-09,CUST04559,PROD0155,1,Late Delivery,2796.83,Pending
RET01463,ORD050236,2024-06-13,CUST01405,PROD0129,1,Quality Issue,5163.83,Approved
RET01464,ORD053873,2025-02-28,CUST01569,PROD0127,1,Changed Mind,2851.07,Approved
RET01465,ORD053744,2025-10-18,CUST05207,PROD0045,1,Wrong Item,2884.24,Pending
RET01466,ORD014995,2024-11-07,CUST04383,PROD0034,1,Wrong Item,15512.32,Approved
RET01467,ORD047138,2026-03-10,CUST01742,PROD0092,1,Wrong Item,3069.95,Approved
RET01468,ORD022542,2026-04-03,CUST05454,PROD0088,1,Quality Issue,15469.47,Approved
RET01469,ORD051583,2026-05-25,CUST01155,PROD0097,1,Wrong Item,11000.04,Approved
RET01470,ORD064443,2024-03-15,CUST02623,PROD0101,1,Wrong Item,12071.69,Approved
RET01471,ORD029539,2025-07-07,CUST02658,PROD0175,1,Damaged,8066.73,Rejected
RET01472,ORD035779,2025-09-15,CUST05820,PROD0111,1,Quality Issue,4589.0,Rejected
RET01473,ORD028074,2025-02-18,CUST02237,PROD0018,1,Late Delivery,12486.26,Approved
RET01474,ORD029100,2024-05-17,CUST02596,PROD0018,1,Late Delivery,12486.26,Approved
RET01475,ORD047179,2025-10-25,CUST02113,PROD0127,1,Quality Issue,2851.07,Approved
RET01476,ORD072268,2025-04-05,CUST01175,PROD0166,1,Damaged,6336.84,Rejected
RET01477,ORD016361,2024-06-14,CUST04255,PROD0099,1,Changed Mind,5204.8,Approved
RET01478,ORD028550,2026-04-22,CUST03917,PROD0065,1,Damaged,4366.12,Pending
RET01479,ORD061065,2024-10-19,CUST03832,PROD0118,1,Quality Issue,11702.39,Approved
RET01480,ORD061583,2024-05-04,CUST03056,PROD0130,1,Wrong Item,9115.86,Approved
RET01481,ORD007074,2025-01-06,CUST05386,PROD0002,1,Late Delivery,6109.4,Pending
RET01482,ORD056975,2024-04-28,CUST04565,PROD0151,1,Damaged,3808.36,Approved
RET01483,ORD027134,2024-12-13,CUST05142,PROD0056,1,Late Delivery,4052.4,Approved
RET01484,ORD061298,2024-06-27,CUST00201,PROD0140,2,Damaged,32116.74,Pending
RET01485,ORD018162,2024-06-24,CUST03006,PROD0171,1,Wrong Item,13350.31,Approved
RET01486,ORD021094,2026-04-14,CUST04027,PROD0127,1,Damaged,2851.07,Approved
RET01487,ORD019738,2024-11-06,CUST01546,PROD0122,1,Damaged,6342.03,Approved
RET01488,ORD019544,2024-10-06,CUST05736,PROD0171,1,Changed Mind,13350.31,Approved
RET01489,ORD043306,2026-01-28,CUST01363,PROD0012,1,Late Delivery,332.97,Approved
RET01490,ORD010279,2026-06-07,CUST05899,PROD0180,1,Quality Issue,1990.36,Pending
RET01491,ORD027333,2024-04-10,CUST05422,PROD0031,1,Wrong Item,3348.21,Pending
RET01492,ORD014246,2025-02-14,CUST00406,PROD0175,1,Wrong Item,8066.73,Approved
RET01493,ORD040352,2024-06-18,CUST03995,PROD0167,1,Damaged,12170.89,Approved
RET01494,ORD061569,2026-06-27,CUST02721,PROD0019,1,Damaged,9684.46,Approved
RET01495,ORD015731,2026-03-01,CUST01766,PROD0153,1,Wrong Item,8234.87,Approved
RET01496,ORD067664,2026-03-14,CUST03390,PROD0163,1,Late Delivery,9897.91,Approved
RET01497,ORD027680,2025-02-02,CUST02694,PROD0060,1,Wrong Item,15188.92,Approved
RET01498,ORD058465,2025-10-17,CUST05191,PROD0120,1,Late Delivery,6528.62,Approved
RET01499,ORD067699,2024-04-15,CUST03008,PROD0003,1,Wrong Item,15842.07,Approved
RET01500,ORD033571,2024-12-18,CUST00105,PROD0101,1,Wrong Item,12071.69,Approved
RET01501,ORD073628,2025-05-16,CUST03843,PROD0067,2,Wrong Item,8457.74,Pending
RET01502,ORD064713,2024-07-18,CUST00891,PROD0076,2,Wrong Item,14895.84,Approved
RET01503,ORD001792,2025-03-04,CUST03665,PROD0051,2,Late Delivery,14489.6,Approved
RET01504,ORD038915,2024-12-08,CUST01313,PROD0039,1,Quality Issue,759.95,Approved
RET01505,ORD034385,2025-01-14,CUST00104,PROD0007,1,Quality Issue,6620.23,Approved
RET01506,ORD041186,2025-01-26,CUST02211,PROD0168,2,Damaged,14923.52,Approved
RET01507,ORD064070,2024-09-19,CUST01815,PROD0032,1,Quality Issue,16577.15,Approved
RET01508,ORD003999,2025-05-14,CUST05773,PROD0037,1,Wrong Item,9731.05,Approved
RET01509,ORD063210,2025-05-14,CUST00924,PROD0105,1,Changed Mind,10597.29,Approved
RET01510,ORD065980,2025-01-08,CUST04083,PROD0099,2,Late Delivery,10409.6,Approved
RET01511,ORD025023,2025-06-25,CUST02595,PROD0053,1,Changed Mind,2085.37,Approved
RET01512,ORD014753,2025-01-23,CUST05750,PROD0168,1,Quality Issue,7461.76,Approved
RET01513,ORD014713,2025-05-16,CUST05293,PROD0015,1,Wrong Item,18083.63,Approved
RET01514,ORD010136,2024-12-17,CUST04027,PROD0116,1,Damaged,1812.54,Approved
RET01515,ORD044620,2024-06-25,CUST02381,PROD0082,1,Damaged,2212.72,Approved
RET01516,ORD000225,2024-08-27,CUST02782,PROD0048,1,Damaged,4193.34,Approved
RET01517,ORD037411,2026-01-31,CUST03190,PROD0111,1,Wrong Item,4589.0,Approved
RET01518,ORD058698,2026-04-13,CUST03868,PROD0134,2,Quality Issue,13281.66,Approved
RET01519,ORD012195,2024-09-16,CUST03954,PROD0071,1,Wrong Item,10420.29,Approved
RET01520,ORD008435,2024-01-28,CUST02025,PROD0131,1,Wrong Item,8773.69,Pending
RET01521,ORD060423,2024-03-30,CUST05391,PROD0179,1,Damaged,15031.47,Approved
RET01522,ORD026006,2026-06-20,CUST03020,PROD0129,1,Changed Mind,5163.83,Approved
RET01523,ORD053581,2026-06-10,CUST04208,PROD0108,1,Damaged,12361.97,Approved
RET01524,ORD064599,2025-11-12,CUST05267,PROD0120,1,Wrong Item,6528.62,Approved
RET01525,ORD004632,2025-10-24,CUST03496,PROD0151,1,Damaged,3808.36,Rejected
RET01526,ORD043819,2024-02-13,CUST01904,PROD0028,1,Quality Issue,19962.64,Approved
RET01527,ORD023112,2024-09-25,CUST04495,PROD0144,1,Late Delivery,2257.47,Approved
RET01528,ORD049080,2026-01-02,CUST01360,PROD0109,1,Wrong Item,8971.66,Approved
RET01529,ORD048344,2024-02-15,CUST05885,PROD0175,1,Quality Issue,8066.73,Approved
RET01530,ORD000435,2024-04-09,CUST00252,PROD0081,1,Quality Issue,255.39,Approved
RET01531,ORD029972,2026-06-25,CUST05265,PROD0109,1,Damaged,8971.66,Approved
RET01532,ORD017833,2024-11-04,CUST01521,PROD0020,1,Quality Issue,4124.29,Approved
RET01533,ORD062393,2025-02-23,CUST01639,PROD0041,1,Wrong Item,2219.7,Approved
RET01534,ORD062301,2025-09-04,CUST01912,PROD0098,2,Wrong Item,31024.7,Approved
RET01535,ORD013424,2025-05-07,CUST02218,PROD0120,1,Quality Issue,6528.62,Rejected
RET01536,ORD010518,2025-03-16,CUST01056,PROD0037,1,Damaged,9731.05,Pending
RET01537,ORD006952,2026-02-17,CUST01357,PROD0099,1,Late Delivery,5204.8,Approved
RET01538,ORD019225,2024-01-05,CUST02772,PROD0147,1,Quality Issue,5213.69,Pending
RET01539,ORD001755,2024-11-17,CUST00099,PROD0124,1,Changed Mind,10142.95,Approved
RET01540,ORD037198,2026-02-11,CUST03501,PROD0003,1,Changed Mind,15842.07,Approved
RET01541,ORD029369,2024-02-19,CUST04755,PROD0053,1,Wrong Item,2085.37,Approved
RET01542,ORD011113,2024-02-09,CUST01980,PROD0089,2,Changed Mind,36709.14,Approved
RET01543,ORD020883,2024-11-14,CUST01175,PROD0147,1,Quality Issue,5213.69,Approved
RET01544,ORD062994,2025-07-28,CUST05661,PROD0153,1,Damaged,8234.87,Approved
RET01545,ORD001317,2025-12-02,CUST03863,PROD0160,1,Changed Mind,9056.08,Approved
RET01546,ORD042312,2025-01-23,CUST01705,PROD0069,1,Late Delivery,5482.32,Approved
RET01547,ORD010776,2025-01-29,CUST00547,PROD0116,1,Late Delivery,1812.54,Approved
RET01548,ORD050481,2024-02-24,CUST04928,PROD0083,1,Damaged,13634.93,Pending
RET01549,ORD022823,2024-04-10,CUST02336,PROD0043,1,Changed Mind,18076.17,Approved
RET01550,ORD061197,2024-01-24,CUST01524,PROD0123,1,Damaged,10275.68,Approved
RET01551,ORD037678,2024-11-07,CUST00829,PROD0123,1,Changed Mind,10275.68,Approved
RET01552,ORD036638,2025-06-09,CUST00882,PROD0128,1,Damaged,6488.56,Rejected
RET01553,ORD066446,2026-02-01,CUST03461,PROD0077,2,Changed Mind,2042.94,Approved
RET01554,ORD016658,2024-10-29,CUST00822,PROD0067,1,Quality Issue,4228.87,Approved
RET01555,ORD003001,2026-06-15,CUST01639,PROD0050,1,Late Delivery,7609.14,Approved
RET01556,ORD014361,2024-02-03,CUST02516,PROD0118,2,Wrong Item,23404.78,Pending
RET01557,ORD055022,2026-03-10,CUST04078,PROD0034,1,Late Delivery,15512.32,Approved
RET01558,ORD066109,2024-12-28,CUST01505,PROD0071,1,Quality Issue,10420.29,Rejected
RET01559,ORD043523,2024-04-16,CUST01776,PROD0068,2,Wrong Item,28114.74,Pending
RET01560,ORD059265,2025-01-03,CUST05925,PROD0136,1,Late Delivery,14567.99,Rejected
RET01561,ORD072319,2026-06-05,CUST03217,PROD0153,2,Changed Mind,16469.74,Approved
RET01562,ORD056670,2026-03-25,CUST04050,PROD0046,1,Late Delivery,5767.09,Pending
RET01563,ORD016462,2024-04-03,CUST00607,PROD0032,1,Changed Mind,16577.15,Approved
RET01564,ORD012788,2024-12-07,CUST05678,PROD0163,1,Changed Mind,9897.91,Approved
RET01565,ORD056041,2026-06-12,CUST05426,PROD0069,1,Quality Issue,5482.32,Approved
RET01566,ORD071824,2026-05-19,CUST05431,PROD0129,2,Late Delivery,10327.66,Pending
RET01567,ORD053003,2024-10-25,CUST05642,PROD0092,1,Late Delivery,3069.95,Approved
RET01568,ORD024501,2024-02-27,CUST00324,PROD0131,2,Damaged,17547.38,Approved
RET01569,ORD011335,2026-01-23,CUST05015,PROD0144,1,Changed Mind,2257.47,Approved
RET01570,ORD068172,2026-06-24,CUST03357,PROD0160,1,Changed Mind,9056.08,Approved
RET01571,ORD011686,2024-09-03,CUST02676,PROD0014,1,Late Delivery,6922.67,Approved
RET01572,ORD066697,2024-10-13,CUST00452,PROD0043,1,Quality Issue,18076.17,Approved
RET01573,ORD022224,2025-03-04,CUST03258,PROD0025,1,Wrong Item,5285.3,Approved
RET01574,ORD023241,2026-05-24,CUST05917,PROD0087,2,Changed Mind,6792.76,Approved
RET01575,ORD015902,2026-05-02,CUST01931,PROD0061,1,Late Delivery,7568.74,Approved
RET01576,ORD040201,2024-10-27,CUST01126,PROD0036,1,Quality Issue,15593.56,Pending
RET01577,ORD074535,2024-06-24,CUST00192,PROD0013,1,Late Delivery,10350.0,Approved
RET01578,ORD072529,2024-02-21,CUST00356,PROD0110,1,Wrong Item,448.54,Approved
RET01579,ORD065715,2026-04-02,CUST03596,PROD0067,1,Damaged,4228.87,Rejected
RET01580,ORD068156,2025-02-01,CUST04135,PROD0149,1,Damaged,15077.01,Approved
RET01581,ORD003864,2024-09-20,CUST04313,PROD0039,1,Damaged,759.95,Approved
RET01582,ORD012071,2025-09-17,CUST05166,PROD0058,1,Late Delivery,2824.28,Approved
RET01583,ORD042085,2024-01-06,CUST00114,PROD0050,1,Damaged,7609.14,Approved
RET01584,ORD007178,2026-03-30,CUST04509,PROD0088,1,Damaged,15469.47,Approved
RET01585,ORD058325,2025-02-07,CUST00946,PROD0029,2,Quality Issue,27554.98,Approved
RET01586,ORD024189,2024-09-01,CUST03957,PROD0158,1,Changed Mind,16109.18,Approved
RET01587,ORD043313,2026-06-11,CUST03591,PROD0017,1,Late Delivery,9986.93,Rejected
RET01588,ORD057411,2025-05-07,CUST03488,PROD0112,1,Wrong Item,18905.22,Approved
RET01589,ORD006432,2024-05-07,CUST02370,PROD0035,1,Damaged,717.8,Approved
RET01590,ORD015162,2026-06-06,CUST04067,PROD0073,2,Late Delivery,17312.5,Approved
RET01591,ORD063867,2025-05-04,CUST05246,PROD0120,1,Changed Mind,6528.62,Approved
RET01592,ORD052338,2025-06-13,CUST05177,PROD0034,1,Damaged,15512.32,Pending
RET01593,ORD029884,2026-01-31,CUST03573,PROD0171,1,Damaged,13350.31,Approved
RET01594,ORD074905,2024-04-24,CUST04862,PROD0006,1,Late Delivery,13675.14,Approved
RET01595,ORD029843,2024-02-03,CUST01618,PROD0042,1,Quality Issue,19236.44,Approved
RET01596,ORD005884,2024-09-06,CUST03172,PROD0143,1,Late Delivery,4810.17,Approved
RET01597,ORD063809,2025-11-24,CUST02178,PROD0139,1,Late Delivery,1777.94,Pending
RET01598,ORD072284,2025-08-18,CUST01132,PROD0052,1,Quality Issue,16337.81,Approved
RET01599,ORD021453,2024-06-21,CUST04737,PROD0094,1,Changed Mind,12677.35,Rejected
RET01600,ORD010012,2024-11-16,CUST01999,PROD0047,1,Quality Issue,7182.73,Approved
RET01601,ORD063042,2024-10-09,CUST05382,PROD0002,1,Damaged,6109.4,Approved
RET01602,ORD073877,2026-04-26,CUST04270,PROD0121,1,Wrong Item,15732.26,Approved
RET01603,ORD032279,2026-06-21,CUST01049,PROD0150,1,Wrong Item,1301.37,Pending
RET01604,ORD009639,2024-03-11,CUST02173,PROD0175,1,Changed Mind,8066.73,Approved
RET01605,ORD026235,2025-02-11,CUST00820,PROD0083,1,Wrong Item,13634.93,Approved
RET01606,ORD014363,2025-08-07,CUST01409,PROD0038,2,Damaged,11852.44,Approved
RET01607,ORD042140,2025-08-22,CUST04250,PROD0165,2,Late Delivery,22976.04,Approved
RET01608,ORD062567,2025-10-08,CUST05468,PROD0040,1,Damaged,7125.69,Approved
RET01609,ORD018699,2025-11-12,CUST05066,PROD0025,1,Late Delivery,5285.3,Pending
RET01610,ORD022040,2025-03-27,CUST01389,PROD0122,1,Wrong Item,6342.03,Approved
RET01611,ORD007544,2024-10-05,CUST00787,PROD0036,2,Quality Issue,31187.12,Pending
RET01612,ORD062188,2026-05-02,CUST04043,PROD0177,1,Damaged,6508.8,Approved
RET01613,ORD032221,2026-05-24,CUST04740,PROD0178,1,Wrong Item,4622.91,Approved
RET01614,ORD071465,2026-03-03,CUST00410,PROD0155,1,Quality Issue,2796.83,Approved
RET01615,ORD056841,2024-09-01,CUST01623,PROD0015,1,Damaged,18083.63,Approved
RET01616,ORD039128,2024-06-18,CUST01712,PROD0166,1,Changed Mind,6336.84,Approved
RET01617,ORD023712,2024-10-13,CUST05958,PROD0039,1,Changed Mind,759.95,Approved
RET01618,ORD050360,2025-03-17,CUST01727,PROD0054,1,Damaged,17939.72,Approved
RET01619,ORD068788,2025-05-26,CUST03916,PROD0044,1,Changed Mind,13681.96,Approved
RET01620,ORD068989,2025-11-01,CUST01121,PROD0089,1,Late Delivery,18354.57,Approved
RET01621,ORD060462,2025-08-11,CUST01201,PROD0171,1,Damaged,13350.31,Approved
RET01622,ORD034656,2024-02-17,CUST03316,PROD0093,1,Wrong Item,13725.41,Approved
RET01623,ORD050150,2025-04-25,CUST04742,PROD0103,1,Damaged,7340.57,Approved
RET01624,ORD068994,2024-08-28,CUST03822,PROD0149,2,Damaged,30154.02,Approved
RET01625,ORD029036,2025-12-26,CUST00251,PROD0086,1,Wrong Item,4398.02,Approved
RET01626,ORD035912,2025-11-04,CUST00056,PROD0113,1,Late Delivery,14425.18,Approved
RET01627,ORD034596,2024-01-15,CUST03842,PROD0112,1,Late Delivery,18905.22,Approved
RET01628,ORD001100,2024-06-29,CUST01737,PROD0025,1,Damaged,5285.3,Approved
RET01629,ORD016041,2025-07-17,CUST03984,PROD0163,1,Quality Issue,9897.91,Approved
RET01630,ORD035666,2026-05-21,CUST03172,PROD0143,1,Damaged,4810.17,Approved
RET01631,ORD046626,2024-02-07,CUST02223,PROD0015,2,Quality Issue,36167.26,Rejected
RET01632,ORD015669,2024-03-20,CUST02751,PROD0036,1,Changed Mind,15593.56,Approved
RET01633,ORD051841,2026-06-07,CUST02570,PROD0106,1,Changed Mind,4279.13,Approved
RET01634,ORD023359,2025-09-18,CUST00651,PROD0129,2,Wrong Item,10327.66,Pending
RET01635,ORD025492,2024-09-06,CUST03096,PROD0114,1,Wrong Item,5547.1,Approved
RET01636,ORD067484,2025-06-06,CUST05666,PROD0086,1,Damaged,4398.02,Approved
RET01637,ORD069000,2026-03-22,CUST00392,PROD0101,1,Damaged,12071.69,Approved
RET01638,ORD051500,2025-04-25,CUST05267,PROD0155,1,Quality Issue,2796.83,Approved
RET01639,ORD062896,2025-02-03,CUST04384,PROD0109,1,Quality Issue,8971.66,Approved
RET01640,ORD066144,2024-03-23,CUST05742,PROD0123,1,Damaged,10275.68,Approved
RET01641,ORD041566,2024-11-13,CUST00760,PROD0170,1,Wrong Item,15086.92,Approved
RET01642,ORD036762,2026-05-23,CUST00494,PROD0154,2,Changed Mind,4737.02,Approved
RET01643,ORD023951,2025-09-14,CUST02445,PROD0115,2,Quality Issue,33861.9,Approved
RET01644,ORD025333,2025-08-21,CUST03589,PROD0021,1,Late Delivery,18499.86,Approved
RET01645,ORD055747,2024-04-30,CUST01442,PROD0034,1,Wrong Item,15512.32,Approved
RET01646,ORD012641,2024-10-08,CUST00481,PROD0120,1,Damaged,6528.62,Approved
RET01647,ORD043968,2026-01-07,CUST02088,PROD0144,2,Wrong Item,4514.94,Approved
RET01648,ORD020376,2025-04-11,CUST00226,PROD0005,1,Changed Mind,5395.83,Approved
RET01649,ORD074136,2025-12-24,CUST03921,PROD0099,2,Quality Issue,10409.6,Pending
RET01650,ORD056929,2025-08-07,CUST04350,PROD0087,1,Wrong Item,3396.38,Pending
RET01651,ORD011411,2024-07-14,CUST03295,PROD0068,1,Late Delivery,14057.37,Approved
RET01652,ORD000940,2025-04-24,CUST03839,PROD0168,1,Changed Mind,7461.76,Approved
RET01653,ORD048563,2026-01-26,CUST03715,PROD0054,2,Quality Issue,35879.44,Approved
RET01654,ORD064435,2025-01-08,CUST04561,PROD0050,1,Late Delivery,7609.14,Approved
RET01655,ORD028510,2024-11-01,CUST02887,PROD0088,2,Late Delivery,30938.94,Approved
RET01656,ORD022169,2025-08-04,CUST05342,PROD0121,1,Quality Issue,15732.26,Rejected
RET01657,ORD048636,2026-01-26,CUST01020,PROD0153,1,Late Delivery,8234.87,Approved
RET01658,ORD010913,2025-11-27,CUST05505,PROD0108,1,Late Delivery,12361.97,Approved
RET01659,ORD060158,2026-06-08,CUST03266,PROD0064,2,Quality Issue,28046.84,Approved
RET01660,ORD047430,2026-04-11,CUST01932,PROD0168,1,Changed Mind,7461.76,Approved
RET01661,ORD067097,2026-03-01,CUST05423,PROD0006,1,Late Delivery,13675.14,Pending
RET01662,ORD026046,2026-04-19,CUST00796,PROD0131,2,Quality Issue,17547.38,Approved
RET01663,ORD041536,2024-11-01,CUST00782,PROD0115,1,Damaged,16930.95,Approved
RET01664,ORD014378,2026-06-01,CUST00624,PROD0150,1,Damaged,1301.37,Approved
RET01665,ORD045987,2024-11-28,CUST01631,PROD0048,1,Wrong Item,4193.34,Approved
RET01666,ORD039665,2025-04-15,CUST05561,PROD0037,1,Wrong Item,9731.05,Approved
RET01667,ORD017792,2025-01-01,CUST02164,PROD0146,2,Damaged,5759.2,Approved
RET01668,ORD000303,2025-01-29,CUST00282,PROD0021,1,Wrong Item,18499.86,Approved
RET01669,ORD030558,2025-07-29,CUST01064,PROD0173,1,Quality Issue,1727.4,Approved
RET01670,ORD041489,2024-08-28,CUST01300,PROD0020,1,Wrong Item,4124.29,Approved
RET01671,ORD009465,2024-12-29,CUST03216,PROD0067,1,Wrong Item,4228.87,Approved
RET01672,ORD074780,2026-03-18,CUST04577,PROD0089,1,Wrong Item,18354.57,Approved
RET01673,ORD063278,2025-08-01,CUST01978,PROD0010,1,Changed Mind,11772.01,Approved
RET01674,ORD028070,2024-01-09,CUST00537,PROD0019,1,Late Delivery,9684.46,Approved
RET01675,ORD041512,2025-12-21,CUST04584,PROD0054,1,Changed Mind,17939.72,Approved
RET01676,ORD031471,2024-07-11,CUST04817,PROD0138,1,Damaged,12600.9,Approved
RET01677,ORD059615,2025-10-16,CUST05286,PROD0048,2,Late Delivery,8386.68,Approved
RET01678,ORD069780,2026-04-03,CUST03674,PROD0179,1,Late Delivery,15031.47,Approved
RET01679,ORD037861,2024-08-08,CUST04064,PROD0131,1,Changed Mind,8773.69,Pending
RET01680,ORD035281,2024-12-24,CUST01774,PROD0028,1,Late Delivery,19962.64,Approved
RET01681,ORD045554,2025-08-09,CUST02450,PROD0135,1,Changed Mind,11613.45,Approved
RET01682,ORD034722,2025-02-03,CUST00141,PROD0112,1,Late Delivery,18905.22,Approved
RET01683,ORD050213,2025-11-21,CUST01241,PROD0035,1,Changed Mind,717.8,Approved
RET01684,ORD036599,2024-07-04,CUST05376,PROD0039,1,Changed Mind,759.95,Approved
RET01685,ORD071664,2025-12-16,CUST01643,PROD0014,1,Late Delivery,6922.67,Approved
