Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Channel,Quantity,Unit_Price,Discount_Percent,Revenue,Cost,Profit,Profitability_Status
ORD069314,2026-04-27 00:00:00,CUST01590,PROD0027,R023,Store,1,10298.65,10.03,9265.7,8216.21,1049.49,Profitable
ORD011886,2025-12-30 00:00:00,CUST01716,PROD0010,R023,Store,1,11772.01,13.9,10135.7,9086.18,1049.52,Profitable
ORD074190,2024-06-26 00:00:00,CUST00590,PROD0135,R012,Online,1,11613.45,15.2,9848.21,8798.64,1049.57,Profitable
ORD028326,2024-02-07 00:00:00,CUST01912,PROD0087,R022,Marketplace,1,3396.38,8.3,3114.48,2064.83,1049.65,Profitable
ORD059765,2024-07-17 00:00:00,CUST05177,PROD0100,R004,Store,1,4090.74,6.5,3824.84,2775.11,1049.73,Profitable
ORD031148,2024-01-18 00:00:00,CUST02890,PROD0111,R002,Marketplace,1,4589.0,14.38,3929.1,2879.36,1049.74,Profitable
ORD061036,2026-05-14 00:00:00,CUST00753,PROD0152,R003,Store,1,8156.28,19.18,6591.91,5542.06,1049.85,Profitable
ORD070350,2024-03-13 00:00:00,CUST00924,PROD0148,R018,Online,3,8761.87,14.6,22447.91,21397.98,1049.93,Profitable
ORD065990,2024-08-31 00:00:00,CUST04827,PROD0062,R012,Online,1,4179.63,15.04,3551.01,2500.93,1050.08,Profitable
ORD053540,2024-06-22 00:00:00,CUST03208,PROD0100,R010,Online,1,4090.74,6.49,3825.25,2775.11,1050.14,Profitable
ORD040266,2025-11-23 00:00:00,CUST03366,PROD0137,R023,Online,2,2135.82,9.73,3856.01,2805.82,1050.19,Profitable
ORD048483,2024-06-21 00:00:00,CUST04381,PROD0099,R013,Marketplace,1,5204.8,18.34,4250.24,3200.05,1050.19,Profitable
ORD056209,2025-10-12 00:00:00,CUST01324,PROD0175,R016,Online,1,8066.73,10.06,7255.22,6205.03,1050.19,Profitable
ORD049675,2026-01-19 00:00:00,CUST00747,PROD0154,R006,Store,2,2368.51,7.29,4391.69,3341.46,1050.23,Profitable
ORD035232,2026-01-09 00:00:00,CUST02009,PROD0065,R011,Online,2,4366.12,10.01,7858.14,6807.8,1050.34,Profitable
ORD003848,2025-07-20 00:00:00,CUST04679,PROD0114,R016,Store,1,5547.1,9.99,4992.94,3942.53,1050.41,Profitable
ORD064829,2024-11-03 00:00:00,CUST04454,PROD0068,R011,Store,3,14057.37,16.12,35373.97,34323.42,1050.55,Profitable
ORD049664,2024-06-22 00:00:00,CUST04325,PROD0131,R016,Online,1,8773.69,16.4,7334.8,6284.21,1050.59,Profitable
ORD003016,2026-03-24 00:00:00,CUST04670,PROD0132,R021,Marketplace,2,3901.55,12.83,6801.96,5751.3,1050.66,Profitable
ORD018749,2024-08-12 00:00:00,CUST03901,PROD0058,R007,Marketplace,2,2824.28,17.0,4688.3,3637.62,1050.68,Profitable
ORD024449,2025-08-30 00:00:00,CUST05018,PROD0135,R012,Online,1,11613.45,15.19,9849.37,8798.64,1050.73,Profitable
ORD021989,2026-05-28 00:00:00,CUST04537,PROD0076,R014,Online,3,7447.92,10.74,19944.04,18893.28,1050.76,Profitable
ORD027665,2025-10-14 00:00:00,CUST05886,PROD0049,R001,Online,5,1295.82,3.49,6252.98,5202.15,1050.83,Profitable
ORD009019,2026-05-16 00:00:00,CUST02467,PROD0002,R010,Online,1,6109.4,9.7,5516.79,4465.88,1050.91,Profitable
ORD001407,2025-05-09 00:00:00,CUST00775,PROD0062,R006,Marketplace,1,4179.63,15.02,3551.85,2500.93,1050.92,Profitable
ORD013067,2024-12-11 00:00:00,CUST00080,PROD0059,R002,Online,2,4032.23,4.97,7663.66,6612.7,1050.96,Profitable
ORD070786,2025-04-18 00:00:00,CUST01478,PROD0154,R006,Marketplace,3,2368.51,14.67,6063.15,5012.19,1050.96,Profitable
ORD032998,2026-03-13 00:00:00,CUST05213,PROD0031,R023,Marketplace,1,3348.21,7.09,3110.82,2059.62,1051.2,Profitable
ORD021155,2024-01-09 00:00:00,CUST05118,PROD0177,R019,Online,1,6508.8,19.66,5229.17,4177.96,1051.21,Profitable
ORD055576,2025-04-23 00:00:00,CUST03693,PROD0065,R018,Store,2,4366.12,10.0,7859.02,6807.8,1051.22,Profitable
ORD036441,2025-02-11 00:00:00,CUST01087,PROD0143,R019,Online,1,4810.17,14.25,4124.72,3073.37,1051.35,Profitable
ORD007729,2026-01-16 00:00:00,CUST05715,PROD0100,R012,Store,1,4090.74,6.46,3826.48,2775.11,1051.37,Profitable
ORD032092,2024-02-28 00:00:00,CUST01137,PROD0145,R001,Online,6,1029.53,12.26,5419.86,4368.36,1051.5,Profitable
ORD048887,2024-09-10 00:00:00,CUST05799,PROD0150,R011,Marketplace,5,1301.37,5.86,6125.55,5073.9,1051.65,Profitable
ORD034948,2025-09-11 00:00:00,CUST00525,PROD0077,R003,Online,3,1021.47,6.41,2867.98,1816.29,1051.69,Profitable
ORD018953,2024-09-04 00:00:00,CUST05825,PROD0039,R020,Marketplace,6,759.95,0.77,4524.59,3472.86,1051.73,Profitable
ORD035866,2025-11-12 00:00:00,CUST00989,PROD0072,R008,Online,1,6813.77,3.19,6596.41,5544.67,1051.74,Profitable
ORD059268,2025-10-16 00:00:00,CUST03695,PROD0080,R024,Store,1,7106.65,9.41,6437.91,5386.13,1051.78,Profitable
ORD065830,2026-06-24 00:00:00,CUST03118,PROD0148,R018,Online,1,8761.87,6.59,8184.46,7132.66,1051.8,Profitable
ORD016477,2024-10-12 00:00:00,CUST03393,PROD0078,R011,Marketplace,3,11816.08,29.74,24905.93,23854.05,1051.88,Profitable
ORD033850,2026-02-26 00:00:00,CUST01154,PROD0139,R006,Online,2,1777.94,9.29,3225.54,2173.62,1051.92,Profitable
ORD011297,2025-11-09 00:00:00,CUST03876,PROD0142,R022,Online,5,2133.87,7.49,9870.22,8818.15,1052.07,Profitable
ORD035340,2024-01-11 00:00:00,CUST00767,PROD0106,R012,Online,1,4279.13,12.65,3737.82,2685.68,1052.14,Profitable
ORD038388,2024-02-28 00:00:00,CUST03983,PROD0031,R001,Marketplace,1,3348.21,7.06,3111.83,2059.62,1052.21,Profitable
ORD070537,2025-04-10 00:00:00,CUST01992,PROD0066,R020,Online,1,6135.56,4.8,5841.05,4788.78,1052.27,Profitable
ORD022521,2025-08-16 00:00:00,CUST03823,PROD0143,R009,Online,1,4810.17,14.23,4125.68,3073.37,1052.31,Profitable
ORD015386,2026-05-03 00:00:00,CUST05094,PROD0063,R011,Store,1,4222.04,17.57,3480.23,2427.87,1052.36,Profitable
ORD046546,2024-08-24 00:00:00,CUST03127,PROD0180,R016,Store,6,1990.36,19.02,9670.76,8618.28,1052.48,Profitable
ORD001904,2024-09-11 00:00:00,CUST04381,PROD0018,R013,Online,1,12486.26,8.73,11396.21,10343.69,1052.52,Profitable
ORD023823,2024-08-30 00:00:00,CUST02847,PROD0096,R009,Online,2,2508.21,10.74,4477.66,3424.88,1052.78,Profitable
ORD052353,2024-10-21 00:00:00,CUST00601,PROD0051,R014,Online,1,7244.8,7.42,6707.24,5654.46,1052.78,Profitable
ORD006173,2024-08-16 00:00:00,CUST01967,PROD0090,R013,Store,1,6354.08,7.97,5847.66,4794.81,1052.85,Profitable
ORD007837,2026-04-12 00:00:00,CUST04877,PROD0066,R019,Marketplace,1,6135.56,4.79,5841.67,4788.78,1052.89,Profitable
ORD010751,2024-07-25 00:00:00,CUST00094,PROD0066,R018,Store,1,6135.56,4.79,5841.67,4788.78,1052.89,Profitable
ORD039884,2024-09-07 00:00:00,CUST02176,PROD0066,R012,Online,2,6135.56,13.37,10630.47,9577.56,1052.91,Profitable
ORD072308,2025-05-27 00:00:00,CUST04646,PROD0004,R018,Online,1,15906.36,21.78,12441.95,11389.03,1052.92,Profitable
ORD001214,2025-01-01 00:00:00,CUST02436,PROD0066,R017,Online,3,6135.56,16.23,15419.28,14366.34,1052.94,Profitable
ORD028614,2024-04-29 00:00:00,CUST04688,PROD0053,R003,Online,4,2085.37,12.75,7277.94,6225.0,1052.94,Profitable
ORD031499,2026-05-31 00:00:00,CUST02484,PROD0111,R005,Online,1,4589.0,14.31,3932.31,2879.36,1052.95,Profitable
ORD001950,2025-01-26 00:00:00,CUST02303,PROD0065,R001,Marketplace,2,4366.12,9.98,7860.76,6807.8,1052.96,Profitable
ORD059292,2024-12-12 00:00:00,CUST05272,PROD0066,R007,Store,4,6135.56,17.66,20208.08,19155.12,1052.96,Profitable
ORD066377,2024-07-14 00:00:00,CUST03866,PROD0166,R014,Online,1,6336.84,8.74,5783.0,4730.02,1052.98,Profitable
ORD001153,2026-01-05 00:00:00,CUST02178,PROD0174,R010,Store,4,2332.87,8.04,8581.23,7528.2,1053.03,Profitable
ORD049268,2024-05-09 00:00:00,CUST01868,PROD0080,R022,Online,1,7106.65,9.39,6439.34,5386.13,1053.21,Profitable
ORD072491,2024-12-26 00:00:00,CUST02573,PROD0080,R008,Online,1,7106.65,9.39,6439.34,5386.13,1053.21,Profitable
ORD038859,2025-09-06 00:00:00,CUST00041,PROD0062,R010,Online,1,4179.63,14.96,3554.36,2500.93,1053.43,Profitable
ORD055908,2024-10-21 00:00:00,CUST00520,PROD0062,R005,Store,1,4179.63,14.96,3554.36,2500.93,1053.43,Profitable
ORD043402,2025-04-05 00:00:00,CUST03391,PROD0090,R001,Online,1,6354.08,7.96,5848.3,4794.81,1053.49,Profitable
ORD052949,2026-02-18 00:00:00,CUST04861,PROD0103,R022,Marketplace,1,7340.57,11.97,6461.9,5408.41,1053.49,Profitable
ORD024984,2026-03-16 00:00:00,CUST03235,PROD0091,R018,Online,2,2345.0,19.27,3786.24,2732.68,1053.56,Profitable
ORD050831,2026-05-27 00:00:00,CUST04107,PROD0092,R017,Online,2,3069.95,13.0,5341.71,4288.06,1053.65,Profitable
ORD018401,2024-01-27 00:00:00,CUST00616,PROD0122,R017,Online,1,6342.03,9.62,5731.93,4678.27,1053.66,Profitable
ORD009259,2024-10-31 00:00:00,CUST04296,PROD0024,R001,Online,2,6673.1,14.67,11388.31,10334.64,1053.67,Profitable
ORD028083,2025-06-11 00:00:00,CUST02157,PROD0018,R002,Online,2,12486.26,12.94,21741.08,20687.38,1053.7,Profitable
ORD055154,2025-04-09 00:00:00,CUST04900,PROD0101,R019,Online,1,12071.69,27.7,8727.83,7673.96,1053.87,Profitable
ORD041735,2024-05-23 00:00:00,CUST00407,PROD0031,R018,Online,1,3348.21,7.01,3113.5,2059.62,1053.88,Profitable
ORD005149,2025-04-13 00:00:00,CUST04883,PROD0148,R003,Online,2,8761.87,12.58,15319.25,14265.32,1053.93,Profitable
ORD049718,2025-10-31 00:00:00,CUST01697,PROD0150,R011,Store,5,1301.37,5.82,6128.15,5073.9,1054.25,Profitable
ORD005301,2024-11-20 00:00:00,CUST04109,PROD0094,R023,Online,1,12677.35,18.06,10387.82,9333.52,1054.3,Profitable
ORD071349,2025-10-26 00:00:00,CUST04657,PROD0139,R005,Online,2,1777.94,9.22,3228.03,2173.62,1054.41,Profitable
ORD006789,2024-05-05 00:00:00,CUST05928,PROD0108,R012,Marketplace,1,12361.97,16.11,10370.46,9315.9,1054.56,Profitable
ORD051834,2025-06-05 00:00:00,CUST04986,PROD0002,R020,Store,1,6109.4,9.64,5520.45,4465.88,1054.57,Profitable
ORD002273,2024-08-18 00:00:00,CUST03794,PROD0127,R022,Online,2,2851.07,4.43,5449.54,4394.8,1054.74,Profitable
ORD021165,2024-01-27 00:00:00,CUST03160,PROD0038,R004,Online,4,5926.22,12.1,20836.59,19781.84,1054.75,Profitable
ORD021173,2025-02-05 00:00:00,CUST02667,PROD0038,R005,Store,2,5926.22,7.65,10945.73,9890.92,1054.81,Profitable
ORD034245,2024-09-24 00:00:00,CUST00110,PROD0141,R017,Online,4,1258.64,3.3,4868.42,3813.6,1054.82,Profitable
ORD005942,2024-07-01 00:00:00,CUST00102,PROD0061,R016,Online,1,7568.74,15.2,6418.29,5363.41,1054.88,Profitable
ORD022151,2025-05-18 00:00:00,CUST04954,PROD0159,R002,Online,1,2880.2,3.44,2781.12,1726.2,1054.92,Profitable
ORD028096,2024-08-28 00:00:00,CUST01473,PROD0122,R014,Store,1,6342.03,9.6,5733.2,4678.27,1054.93,Profitable
ORD040207,2026-05-17 00:00:00,CUST01851,PROD0122,R025,Online,1,6342.03,9.6,5733.2,4678.27,1054.93,Profitable
ORD001271,2024-08-17 00:00:00,CUST04170,PROD0103,R007,Online,1,7340.57,11.95,6463.37,5408.41,1054.96,Profitable
ORD058169,2025-09-18 00:00:00,CUST04415,PROD0178,R017,Online,1,4622.91,12.65,4038.11,2983.14,1054.97,Profitable
ORD049785,2025-01-11 00:00:00,CUST00628,PROD0146,R024,Online,2,2879.6,4.3,5511.55,4456.52,1055.03,Profitable
ORD041951,2026-03-03 00:00:00,CUST03495,PROD0020,R023,Online,1,4124.29,16.9,3427.28,2372.24,1055.04,Profitable
ORD025215,2024-01-10 00:00:00,CUST04408,PROD0002,R013,Marketplace,1,6109.4,9.63,5521.06,4465.88,1055.18,Profitable
ORD049871,2025-01-09 00:00:00,CUST05546,PROD0031,R023,Online,1,3348.21,6.97,3114.84,2059.62,1055.22,Profitable
ORD018198,2024-02-19 00:00:00,CUST05375,PROD0096,R024,Online,2,2508.21,10.69,4480.16,3424.88,1055.28,Profitable
ORD031807,2025-04-04 00:00:00,CUST00481,PROD0148,R010,Store,1,8761.87,6.55,8187.97,7132.66,1055.31,Profitable
ORD047322,2025-07-09 00:00:00,CUST03593,PROD0166,R008,Online,1,6336.84,8.7,5785.53,4730.02,1055.51,Profitable
ORD049454,2024-02-24 00:00:00,CUST02926,PROD0146,R022,Marketplace,2,2879.6,4.29,5512.13,4456.52,1055.61,Profitable
ORD007107,2024-11-14 00:00:00,CUST00849,PROD0049,R013,Store,6,1295.82,6.13,7298.32,6242.58,1055.74,Profitable
ORD068223,2024-06-25 00:00:00,CUST02282,PROD0108,R024,Marketplace,1,12361.97,16.1,10371.69,9315.9,1055.79,Profitable
ORD016703,2024-10-02 00:00:00,CUST00443,PROD0180,R016,Marketplace,2,1990.36,1.31,3928.57,2872.76,1055.81,Profitable
ORD058932,2026-01-25 00:00:00,CUST04387,PROD0057,R022,Online,1,9379.9,12.01,8253.37,7197.56,1055.81,Profitable
ORD018683,2024-06-07 00:00:00,CUST04646,PROD0086,R018,Marketplace,2,4398.02,9.66,7946.34,6890.26,1056.08,Profitable
ORD010575,2026-02-28 00:00:00,CUST01403,PROD0137,R015,Marketplace,2,2135.82,9.59,3861.99,2805.82,1056.17,Profitable
ORD073671,2026-04-14 00:00:00,CUST03472,PROD0050,R005,Store,1,7609.14,4.24,7286.51,6230.19,1056.32,Profitable
ORD011820,2024-08-29 00:00:00,CUST01474,PROD0151,R003,Online,2,3808.36,7.88,7016.52,5960.08,1056.44,Profitable
ORD035562,2025-02-01 00:00:00,CUST00292,PROD0179,R004,Online,1,15031.47,17.27,12435.54,11379.03,1056.51,Profitable
ORD030734,2025-06-02 00:00:00,CUST03594,PROD0011,R006,Marketplace,1,4711.27,10.04,4238.26,3181.57,1056.69,Profitable
ORD034921,2025-07-19 00:00:00,CUST00429,PROD0080,R005,Online,1,7106.65,9.34,6442.89,5386.13,1056.76,Profitable
ORD074335,2024-06-06 00:00:00,CUST03404,PROD0062,R023,Online,1,4179.63,14.88,3557.7,2500.93,1056.77,Profitable
ORD009041,2024-12-23 00:00:00,CUST03407,PROD0072,R005,Online,2,6813.77,10.87,12146.23,11089.34,1056.89,Profitable
ORD063170,2025-10-20 00:00:00,CUST02702,PROD0095,R004,Online,4,2134.17,8.97,7770.94,6714.04,1056.9,Profitable
ORD064944,2025-06-15 00:00:00,CUST02864,PROD0016,R002,Online,1,5085.97,16.88,4227.46,3170.52,1056.94,Profitable
ORD069095,2025-10-04 00:00:00,CUST01269,PROD0127,R021,Marketplace,3,2851.07,10.57,7649.14,6592.2,1056.94,Profitable
ORD037463,2024-08-31 00:00:00,CUST02490,PROD0086,R022,Online,2,4398.02,9.65,7947.22,6890.26,1056.96,Profitable
ORD031862,2025-03-26 00:00:00,CUST01260,PROD0062,R010,Online,1,4179.63,14.87,3558.12,2500.93,1057.19,Profitable
ORD032730,2025-04-07 00:00:00,CUST02357,PROD0065,R020,Online,2,4366.12,9.93,7865.13,6807.8,1057.33,Profitable
ORD043250,2025-02-27 00:00:00,CUST05101,PROD0154,R007,Marketplace,3,2368.51,14.58,6069.54,5012.19,1057.35,Profitable
ORD012600,2025-11-11 00:00:00,CUST00426,PROD0102,R010,Online,1,5276.76,20.68,4185.53,3128.13,1057.4,Profitable
ORD015582,2025-02-17 00:00:00,CUST03272,PROD0050,R020,Marketplace,3,7609.14,13.49,19748.0,18690.57,1057.43,Profitable
ORD037580,2026-01-27 00:00:00,CUST00266,PROD0007,R011,Online,1,6620.23,15.93,5565.63,4508.15,1057.48,Profitable
ORD060131,2024-04-04 00:00:00,CUST03605,PROD0111,R013,Store,1,4589.0,14.21,3936.9,2879.36,1057.54,Profitable
ORD015495,2026-04-02 00:00:00,CUST02182,PROD0142,R011,Online,4,2133.87,4.96,8112.12,7054.52,1057.6,Profitable
ORD025644,2025-07-10 00:00:00,CUST03375,PROD0053,R001,Store,6,2085.37,16.92,10395.15,9337.5,1057.65,Profitable
ORD009118,2025-02-07 00:00:00,CUST01820,PROD0024,R019,Online,2,6673.1,14.64,11392.32,10334.64,1057.68,Profitable
ORD074037,2024-03-05 00:00:00,CUST02588,PROD0027,R001,Online,1,10298.65,9.95,9273.93,8216.21,1057.72,Profitable
ORD064845,2025-01-16 00:00:00,CUST04360,PROD0148,R018,Online,3,8761.87,14.57,22455.8,21397.98,1057.82,Profitable
ORD030754,2025-03-27 00:00:00,CUST04948,PROD0050,R023,Marketplace,1,7609.14,4.22,7288.03,6230.19,1057.84,Profitable
ORD029645,2024-11-07 00:00:00,CUST02666,PROD0053,R025,Marketplace,4,2085.37,12.69,7282.95,6225.0,1057.95,Profitable
ORD043685,2024-06-07 00:00:00,CUST03155,PROD0017,R010,Online,1,9986.93,6.89,9298.83,8240.67,1058.16,Profitable
ORD006190,2025-08-11 00:00:00,CUST02268,PROD0053,R024,Online,2,2085.37,0.0,4170.74,3112.5,1058.24,Profitable
ORD017441,2024-05-08 00:00:00,CUST05780,PROD0053,R017,Online,2,2085.37,0.0,4170.74,3112.5,1058.24,Profitable
ORD017914,2025-03-06 00:00:00,CUST01178,PROD0053,R003,Store,2,2085.37,0.0,4170.74,3112.5,1058.24,Profitable
ORD018702,2026-03-31 00:00:00,CUST04361,PROD0053,R018,Store,2,2085.37,0.0,4170.74,3112.5,1058.24,Profitable
ORD034570,2025-08-21 00:00:00,CUST05414,PROD0053,R007,Store,2,2085.37,0.0,4170.74,3112.5,1058.24,Profitable
ORD034947,2025-03-29 00:00:00,CUST02267,PROD0053,R009,Online,2,2085.37,0.0,4170.74,3112.5,1058.24,Profitable
ORD045419,2025-08-14 00:00:00,CUST00098,PROD0053,R013,Store,2,2085.37,0.0,4170.74,3112.5,1058.24,Profitable
ORD067692,2024-10-11 00:00:00,CUST00199,PROD0053,R021,Marketplace,2,2085.37,0.0,4170.74,3112.5,1058.24,Profitable
ORD045992,2025-02-06 00:00:00,CUST05460,PROD0129,R007,Store,1,5163.83,14.27,4426.95,3368.66,1058.29,Profitable
ORD007441,2025-11-10 00:00:00,CUST01326,PROD0100,R025,Marketplace,1,4090.74,6.29,3833.43,2775.11,1058.32,Profitable
ORD045543,2024-02-02 00:00:00,CUST02945,PROD0125,R011,Store,2,12200.98,12.87,21261.43,20202.9,1058.53,Profitable
ORD014344,2025-09-30 00:00:00,CUST02540,PROD0090,R003,Online,2,6354.08,16.21,10648.17,9589.62,1058.55,Profitable
ORD037669,2026-05-11 00:00:00,CUST00007,PROD0067,R006,Online,1,4228.87,14.73,3605.96,2547.4,1058.56,Profitable
ORD039357,2024-05-29 00:00:00,CUST04434,PROD0106,R018,Online,1,4279.13,12.5,3744.24,2685.68,1058.56,Profitable
ORD050559,2024-10-15 00:00:00,CUST04162,PROD0113,R005,Online,1,14425.18,12.24,12659.54,11600.97,1058.57,Profitable
ORD047339,2025-09-25 00:00:00,CUST02434,PROD0074,R001,Marketplace,3,2745.78,6.53,7699.44,6640.83,1058.61,Profitable
ORD022554,2025-10-26 00:00:00,CUST04375,PROD0139,R018,Marketplace,2,1777.94,9.1,3232.29,2173.62,1058.67,Profitable
ORD039161,2025-05-17 00:00:00,CUST02685,PROD0068,R003,Store,1,14057.37,11.08,12499.81,11441.14,1058.67,Profitable
ORD032334,2024-03-01 00:00:00,CUST01721,PROD0127,R015,Online,5,2851.07,15.5,12045.77,10987.0,1058.77,Profitable
ORD002933,2025-08-12 00:00:00,CUST02182,PROD0118,R011,Marketplace,1,11702.39,15.95,9835.86,8777.01,1058.85,Profitable
ORD043750,2024-11-25 00:00:00,CUST02700,PROD0118,R022,Online,1,11702.39,15.95,9835.86,8777.01,1058.85,Profitable
ORD064812,2025-07-31 00:00:00,CUST02876,PROD0120,R001,Store,1,6528.62,17.42,5391.33,4332.47,1058.86,Profitable
ORD065750,2024-05-04 00:00:00,CUST02789,PROD0102,R025,Store,1,5276.76,20.65,4187.11,3128.13,1058.98,Profitable
ORD003140,2024-02-21 00:00:00,CUST03259,PROD0024,R011,Marketplace,2,6673.1,14.63,11393.65,10334.64,1059.01,Profitable
ORD032564,2025-05-23 00:00:00,CUST02055,PROD0084,R015,Online,1,8327.08,17.87,6839.03,5779.99,1059.04,Profitable
ORD072840,2026-04-16 00:00:00,CUST01900,PROD0055,R007,Online,4,832.15,9.41,3015.38,1956.24,1059.14,Profitable
ORD061525,2024-05-13 00:00:00,CUST05328,PROD0137,R012,Marketplace,2,2135.82,9.52,3864.98,2805.82,1059.16,Profitable
ORD011335,2026-01-16 00:00:00,CUST05015,PROD0144,R003,Store,2,2257.47,15.61,3810.16,2750.94,1059.22,Profitable
ORD058509,2024-09-14 00:00:00,CUST03036,PROD0072,R016,Online,1,6813.77,3.08,6603.91,5544.67,1059.24,Profitable
ORD042292,2024-09-07 00:00:00,CUST05345,PROD0103,R004,Online,1,7340.57,11.89,6467.78,5408.41,1059.37,Profitable
ORD068056,2024-11-24 00:00:00,CUST01052,PROD0103,R018,Online,1,7340.57,11.89,6467.78,5408.41,1059.37,Profitable
ORD037768,2025-07-08 00:00:00,CUST05084,PROD0127,R016,Store,3,2851.07,10.54,7651.7,6592.2,1059.5,Profitable
ORD037224,2024-04-02 00:00:00,CUST05397,PROD0155,R019,Online,2,2796.83,11.13,4971.09,3911.22,1059.87,Profitable
ORD016086,2025-07-31 00:00:00,CUST02399,PROD0122,R005,Marketplace,1,6342.03,9.52,5738.27,4678.27,1060.0,Profitable
ORD012782,2025-12-31 00:00:00,CUST02611,PROD0055,R013,Online,4,832.15,9.38,3016.38,1956.24,1060.14,Profitable
ORD063813,2025-06-09 00:00:00,CUST03537,PROD0142,R005,Online,4,2133.87,4.93,8114.68,7054.52,1060.16,Profitable
ORD060473,2025-08-13 00:00:00,CUST05627,PROD0120,R003,Store,1,6528.62,17.4,5392.64,4332.47,1060.17,Profitable
ORD062291,2025-11-02 00:00:00,CUST04936,PROD0066,R004,Store,1,6135.56,4.67,5849.03,4788.78,1060.25,Profitable
ORD058706,2026-06-21 00:00:00,CUST00487,PROD0155,R016,Marketplace,2,2796.83,11.12,4971.65,3911.22,1060.43,Profitable
ORD037499,2024-09-23 00:00:00,CUST04387,PROD0148,R022,Marketplace,3,8761.87,14.56,22458.43,21397.98,1060.45,Profitable
ORD005553,2025-12-25 00:00:00,CUST04738,PROD0057,R004,Online,1,9379.9,11.96,8258.06,7197.56,1060.5,Profitable
ORD055493,2025-09-05 00:00:00,CUST05464,PROD0074,R014,Store,2,2745.78,0.07,5487.72,4427.22,1060.5,Profitable
ORD005984,2024-06-16 00:00:00,CUST04160,PROD0106,R004,Store,1,4279.13,12.45,3746.38,2685.68,1060.7,Profitable
ORD015219,2025-01-10 00:00:00,CUST04691,PROD0065,R017,Online,3,4366.12,13.94,11272.45,10211.7,1060.75,Profitable
ORD073383,2024-12-12 00:00:00,CUST03419,PROD0170,R019,Online,1,15086.92,13.61,13033.59,11972.84,1060.75,Profitable
ORD064022,2026-03-14 00:00:00,CUST01422,PROD0050,R015,Online,1,7609.14,4.18,7291.08,6230.19,1060.89,Profitable
ORD054953,2024-07-22 00:00:00,CUST02056,PROD0178,R019,Online,1,4622.91,12.52,4044.12,2983.14,1060.98,Profitable
ORD045594,2025-01-17 00:00:00,CUST01769,PROD0048,R023,Online,4,4193.34,13.65,14483.8,13422.8,1061.0,Profitable
ORD006329,2025-06-06 00:00:00,CUST01236,PROD0057,R005,Marketplace,2,9379.9,17.61,15456.2,14395.12,1061.08,Profitable
ORD010507,2024-01-21 00:00:00,CUST00145,PROD0114,R017,Online,3,5547.1,22.55,12888.69,11827.59,1061.1,Profitable
ORD052171,2025-06-13 00:00:00,CUST00011,PROD0135,R003,Marketplace,1,11613.45,15.1,9859.82,8798.64,1061.18,Profitable
ORD002058,2024-04-06 00:00:00,CUST01552,PROD0077,R021,Marketplace,3,1021.47,6.1,2877.48,1816.29,1061.19,Profitable
ORD016906,2026-05-02 00:00:00,CUST00816,PROD0011,R024,Store,1,4711.27,9.94,4242.97,3181.57,1061.4,Profitable
ORD022809,2026-03-14 00:00:00,CUST02403,PROD0058,R016,Store,2,2824.28,16.81,4699.04,3637.62,1061.42,Profitable
ORD039582,2025-01-06 00:00:00,CUST01932,PROD0057,R016,Online,1,9379.9,11.95,8259.0,7197.56,1061.44,Profitable
ORD074970,2026-02-20 00:00:00,CUST05135,PROD0059,R025,Marketplace,2,4032.23,4.84,7674.14,6612.7,1061.44,Profitable
ORD048733,2025-05-19 00:00:00,CUST02823,PROD0051,R010,Online,1,7244.8,7.3,6715.93,5654.46,1061.47,Profitable
ORD007533,2024-03-12 00:00:00,CUST01585,PROD0016,R005,Online,1,5085.97,16.79,4232.04,3170.52,1061.52,Profitable
ORD020628,2025-01-29 00:00:00,CUST04449,PROD0173,R015,Store,4,1727.4,6.43,6465.31,5403.76,1061.55,Profitable
ORD022058,2024-10-30 00:00:00,CUST04115,PROD0065,R005,Online,4,4366.12,15.96,14677.15,13615.6,1061.55,Profitable
ORD056921,2025-06-03 00:00:00,CUST05386,PROD0103,R007,Online,1,7340.57,11.86,6469.98,5408.41,1061.57,Profitable
ORD061820,2026-05-29 00:00:00,CUST03499,PROD0132,R002,Marketplace,2,3901.55,12.69,6812.89,5751.3,1061.59,Profitable
ORD015199,2025-03-14 00:00:00,CUST02688,PROD0100,R014,Store,1,4090.74,6.21,3836.71,2775.11,1061.6,Profitable
ORD060338,2025-03-12 00:00:00,CUST05432,PROD0092,R006,Store,2,3069.95,12.87,5349.69,4288.06,1061.63,Profitable
ORD046931,2025-03-21 00:00:00,CUST05140,PROD0069,R002,Marketplace,1,5482.32,18.25,4481.8,3420.13,1061.67,Profitable
ORD003657,2026-03-25 00:00:00,CUST04028,PROD0134,R011,Store,2,6640.83,18.51,10823.22,9761.5,1061.72,Profitable
ORD052210,2024-01-12 00:00:00,CUST02445,PROD0141,R017,Marketplace,5,1258.64,7.38,5828.76,4767.0,1061.76,Profitable
